name,count,year,month
Tesla ModelX,2193,2018,6
Tesla Model S,1853,2018,6
Renault Zoe,1368,2018,6
Kia Soul l Soul EV,590,2018,6
Opel Ampe ra-e,393,2018,6
Peugeot iOn,131,2018,6
Mitsubishi l-MiEV,97,2018,6
Citroen C-Zero,81,2018,6
Toyota Mirai,22,2018,6
Chevrolet Bolt,13,2018,6
Jaguarl-PACE,1,2018,6
Nissan NV200 le-NV200,102,2018,6
Hyundai IONIQ,1329,2018,6
Peugeot Partner,45,2018,6
LEVC TX,1,2018,6
Volkswagen upl,327,2018,6
Kia Niro,926,2018,6
BMWi8,12,2018,6
Citroen Berlingo,36,2018,6
Audi Q7,518,2018,6
BMW2-serie,913,2018,6
Volvo XC90,795,2018,6
MINI Countryman,302,2018,6
Volvo SQO,170,2018,6
Volkswagen Passat/CC,1527,2018,6
AudiA3,881,2018,6
Porsche Panamera,148,2018,6
Chrysler Pacifica,1,2018,6
Mercedes-Benz GLC,1875,2018,6
Volvo V60,609,2018,6
Mercedes-Benz C-klasse,597,2018,6
Volvo V90,1912,2018,6
BMW3-serie,386,2018,6
Toyota Prius,595,2018,6
Toyota Yaris,2032,2018,6
BMW X5,901,2018,6
Toyota Auris,1477,2018,6
Toyota C-HR,1610,2018,6
Peugeot '1 08,30,2018,6
Lexus CT,81,2018,6
Fiat 500,18,2018,6
Citroen C'1,7,2018,6
Kia Picanto,59,2018,6
Hyundai i10,42,2018,6
Kia Rio,107,2018,6
Mitsubishi Space Star,59,2018,6
Renault Clio,36,2018,6
Skoda Citigo,36,2018,6
BMW 5-serie,635,2018,6
Hyundai i20,224,2018,6
Suzuki Swift,451,2018,6
Fiat Tipo,10,2018,6
Peugeot 208,182,2018,6
AudiA1,104,2018,6
Nissan Micra,66,2018,6
Ford Fiesta/Fiesta ST,707,2018,6
Peugeot 508,22,2018,6
Volkswagen Polo,796,2018,6
Skoda Fabia,442,2018,6
Suzuki lgnis,198,2018,6
Lexus IS /F,14,2018,6
Opel Corsa,65,2018,6
Seat lbiza,32,2018,6
Peugeot 2008,474,2018,6
Mazda 2,101,2018,6
Land Rover Range Rover,16,2018,6
DS DS 3,5,2018,6
Ford KA+,36,2018,6
Hyundai Kona,134,2018,6
Citroen c4 Cactus,115,2018,6
Renault Talisman,21,2018,6
MINI Mini,133,2018,6
Citroen C4,3,2018,6
Seat Arona,37,2018,6
Citroen CB,507,2018,6
Kia cee'd,67,2018,6
Alfa Romeo Giulietta,19,2018,6
Nissan Note,2,2018,6
Opel Astra,274,2018,6
Lexus RC /F,4,2018,6
Toyota Rav4,1929,2018,6
Ford C-Max/Grand C-Max,54,2018,6
Nissan Pulsar,28,2018,6
Seat Leon,13,2018,6
Peugeot 3008,901,2018,6
Renault Megane,64,2018,6
Honda Jazz,105,2018,6
SsangYong Tivoli,11,2018,6
Tesla ModelS,3248,2014,7
Nissan Leaf,2978,2014,7
BMW i3,1283,2014,7
Mitsubishi I-MiEV,264,2014,7
Renault Zoe,108,2014,7
Renault FIuence,8,2014,7
Tazzari EM'I,2,2014,7
Tesla Roadster,2,2014,7
Volkswagen upl,2329,2014,7
Opel Ampe ra,15,2014,7
Smart ForTwo,7,2014,7
Toyota Yaris,2235,2014,7
Mitsubishi Outlander,1740,2014,7
Toyota Prius,638,2014,7
Skoda Citigo,127,2014,7
Peugeot 1 08,6,2014,7
Citroen C'l,18,2014,7
Peugeot '1 07,40,2014,7
Volvo V40,1787,2014,7
Peugeot 208,579,2014,7
Kia Picanto,429,2014,7
Renault CIio,273,2014,7
Citroen CB,160,2014,7
Volkswagen Jetta,6,2014,7
Alfa Romeo Mito,11,2014,7
Ford Fiesta,894,2014,7
Volkswagen Golf,4767,2014,7
Nissan Note,273,2014,7
Citroen DSB,100,2014,7
Peugeot308,1058,2014,7
Citroen C4,542,2014,7
Peugeot 2008,853,2014,7
Lexus IS,140,2014,7
Ford Focus,1288,2014,7
Kia Rio,278,2014,7
MINI Mini,206,2014,7
Hyundai i10,229,2014,7
Renault Laguna,2,2014,7
Peugeot508,295,2014,7
Honda Jazz,163,2014,7
Suzuki AIto,19,2014,7
Volkswagen Polo,899,2014,7
Fiat Panda,52,2014,7
Toyota IQ,7,2014,7
Ford Ka,62,2014,7
Renault Megane,60,2014,7
AudiA3,1393,2014,7
Skoda Rapid,462,2014,7
Citroen DS4,15,2014,7
Volvo V60,1094,2014,7
Peugeot3008,393,2014,7
Volvo SGO,143,2014,7
Toyota Verso-S,138,2014,7
Citroen DSS,53,2014,7
Audi A'l,398,2014,7
Fiat 500L,67,2014,7
Opel Adam,66,2014,7
Chevrolet Spark,47,2014,7
Nissan Qashqai,1954,2014,7
BMW 1-serie,502,2014,7
Opel Astra,252,2014,7
MINI CIubman,17,2014,7
Nissan Leaf,3745,2014,9
Tesla ModelS,3535,2014,9
BMW i3,1634,2014,9
Citroen C-Zero,338,2014,9
Mitsubishi l-MiEV,321,2014,9
Renault Zoe,185,2014,9
Renault Fluence,8,2014,9
Tazzari EM1,2,2014,9
Tesla Roadster,2,2014,9
Volkswagen upl,2982,2014,9
Opel Ampera,18,2014,9
BMWi8,11,2014,9
Smart ForTwo,9,2014,9
Kia Soul,216,2014,9
Nissan NV200,51,2014,9
Toyota Yaris,2778,2014,9
Lexus CT,215,2014,9
Citroen C'I,63,2014,9
Peugeot '1 08,77,2014,9
Volkswagen Golf,6781,2014,9
Mitsubishi Outlander,2366,2014,9
Toyota Prius,771,2014,9
Mitsubishi Space Star,344,2014,9
Skoda Citigo,186,2014,9
Fiat 500,135,2014,9
Citroen C4 Cactus,226,2014,9
Peugeot 1 07,44,2014,9
Volvo V40,2235,2014,9
Peugeot 208,755,2014,9
Renault Clio,356,2014,9
Citroen CB,173,2014,9
Volkswagen Jetta,6,2014,9
Ford Fiesta,1156,2014,9
Citroen DSB,124,2014,9
Ford Focus,1593,2014,9
Alfa Romeo Mito,14,2014,9
Peugeot308,1436,2014,9
Peugeot2008,1006,2014,9
Lexus lS,169,2014,9
Kia Rio,350,2014,9
MINI Mini,295,2014,9
Hyundai i10,304,2014,9
Renault Laguna,2,2014,9
Peugeot508,428,2014,9
Dacia Logan,2,2014,9
Toyota IQ,8,2014,9
Peugeot301,1,2014,9
Honda Jazz,223,2014,9
Fiat Panda,60,2014,9
Suzuki Alto,20,2014,9
Mazda2,176,2014,9
Ford Ka,93,2014,9
Lexus GS,28,2014,9
Ford Courier,5,2014,9
AudiA3,1739,2014,9
Volvo V60,1370,2014,9
Skoda Rapid,577,2014,9
Peugeot3008,507,2014,9
Opel Astra,360,2014,9
Nissan Micra,120,2014,9
Toyota Verso-S,178,2014,9
Volvo 860,170,2014,9
Citroen DSS,58,2014,9
BMW 1-serie,630,2014,9
Audi A'1,490,2014,9
Skoda Fabia,257,2014,9
Opel Adam,80,2014,9
Chevrolet Spark,54,2014,9
Nissan Qashqai,2342,2014,9
Fiat 50 0L,90,2014,9
Opel Corsa,70,2014,9
MINI Clubman,19,2014,9
Tesla Model S,3441,2015,10
Nissan Leaf,3035,2015,10
BMW i3,1695,2015,10
Renault Zoe,1284,2015,10
PeugeotiOn,500,2015,10
Mitsubishi l-MiEV,479,2015,10
Citroen C-Zero,345,2015,10
Nissan NV200,246,2015,10
Smart Fo rTwo,90,2015,10
Kia Soul,850,2015,10
Volkswagen upl,1746,2015,10
Volkswagen Golf,13903,2015,10
BMW i8,36,2015,10
AudiA3,2388,2015,10
Mitsubishi Outlander,2816,2015,10
Toyota Yaris,3599,2015,10
Volvo V60,1468,2015,10
Toyota Auris,4176,2015,10
Toyota Aygo,290,2015,10
Lexus CT,245,2015,10
Citroen C1,194,2015,10
Peugeot108,188,2015,10
Fiat 500,72,2015,10
Mitsubishi Space Star,339,2015,10
Skoda Citigo,149,2015,10
Toyota Prius,890,2015,10
Citroen C4 Cactus,477,2015,10
Smart ForFour,4,2015,10
Peugeot 208,589,2015,10
Citroen DSB,53,2015,10
Alfa Romeo Mito,9,2015,10
Volvo V40,1418,2015,10
Renault Clio,256,2015,10
Citroen C3,46,2015,10
Ford Fiesta,1172,2015,10
Peugeot2008,589,2015,10
Nissan Note,148,2015,10
Peugeot308,1580,2015,10
Audi A'l,356,2015,10
Ford Focus,1747,2015,10
Volkswagen Polo,1411,2015,10
Skoda Fabia,997,2015,10
MINI Mini,413,2015,10
Opel Adam,50,2015,10
Opel Corsa,728,2015,10
Peugeot3008,463,2015,10
Citroen C4,437,2015,10
Nissan Pulsar,273,2015,10
Kia Rio,357,2015,10
Honda Jazz,192,2015,10
Ford Courier,27,2015,10
Suzuki Swift,526,2015,10
Opel Astra,292,2015,10
Nissan Micra,69,2015,10
Skoda Rapid,400,2015,10
Peugeot 5008,272,2015,10
Lexus GS,17,2015,10
Fiat Panda,44,2015,10
Hyundai i20,760,2015,10
Honda Civic,500,2015,10
Hyundai i30,204,2015,10
Volvo SSO,168,2015,10
Ford Ka,28,2015,10
BMW 1-serie,603,2015,10
Toyota Verso-S,83,2015,10
Jaguar XE,52,2015,10
Peugeot Partner,12,2015,10
Suzuki Alto,6,2015,10
BMW2-serie,967,2015,10
Nissan Leaf,4428,2014,11
Tesla Model S,3773,2014,11
BMW i3,1920,2014,11
Citroen C-Zero,370,2014,11
Mitsubishi I-MiEV,366,2014,11
Renault Zoe,345,2014,11
Peugeot iOn,271,2014,11
Renault Fluence,8,2014,11
Tazzari EM1,2,2014,11
Tesla Roadster,2,2014,11
Opel Ampera,18,2014,11
Nissan NV200,95,2014,11
Kia Soul,472,2014,11
BMW i8,19,2014,11
Smart Fo rTwo,10,2014,11
Toyota Yaris,3579,2014,11
Volkswagen Golf,8689,2014,11
Lexus CT,258,2014,11
Toyota Aygo,324,2014,11
Peugeot 1 08,133,2014,11
Toyota Auris,5028,2014,11
Mitsubishi Outlander,2825,2014,11
Toyota Prius,897,2014,11
Fiat 500,149,2014,11
Skoda Citigo,222,2014,11
Citroen C4 Cactus,403,2014,11
Peugeot 1 07,46,2014,11
Volvo V40,2859,2014,11
Peugeot 208,878,2014,11
Kia Picanto,630,2014,11
Renault Clio,487,2014,11
Volkswagen Jetta,6,2014,11
Citroen C3,187,2014,11
Ford Fiesta,1478,2014,11
Citroen DSB,142,2014,11
Nissan Note,370,2014,11
Alfa Romeo Mito,18,2014,11
Ford Focus,1951,2014,11
Peugeot308,1900,2014,11
Peugeot2008,1164,2014,11
Citroen C4,748,2014,11
Lexus IS,185,2014,11
MINI Mini,390,2014,11
Dacia Logan,3,2014,11
Peugeot508,529,2014,11
Renault Laguna,2,2014,11
Hyundai i10,353,2014,11
Nissan Pulsar,46,2014,11
Toyota IQ,8,2014,11
Honda Jazz,270,2014,11
Renault Megane,83,2014,11
Fiat Panda,86,2014,11
Chevrolet Aveo,25,2014,11
Ford Courier,7,2014,11
Opel Astra,439,2014,11
Mazda 2,206,2014,11
Nissan Micra,145,2014,11
Lexus GS,28,2014,11
Suzuki AIto,24,2014,11
Volvo V60,1670,2014,11
Skoda Rapid,680,2014,11
Peugeot3008,573,2014,11
Renault Captur,546,2014,11
Volvo SGO,213,2014,11
Toyota Verso-S,209,2014,11
Citroen DSS,65,2014,11
BMW 1-serie,754,2014,11
Audi A'I,606,2014,11
Fiat 500L,99,2014,11
Opel Adarn,90,2014,11
Chevrolet Spark,56,2014,11
Nissan Qashqai,2829,2014,11
Honda Civic,617,2014,11
Opel Corsa,80,2014,11
Tesla ModelS,3666,2015,11
BMW i3,1988,2015,11
Renault Zoe,1405,2015,11
PeugeotiOn,511,2015,11
Mitsubishi l-MiEV,487,2015,11
Citroen C-Zero,399,2015,11
Nissan NV200,270,2015,11
Smart ForTwo,96,2015,11
Kia Soul,954,2015,11
Volkswagen upl,1893,2015,11
Volkswagen Golf,15338,2015,11
BMW i8,36,2015,11
AudiA3,2597,2015,11
Mitsubishi Outlander,3394,2015,11
Toyota Yaris,3933,2015,11
Volvo V60,1644,2015,11
Toyota Auris,4626,2015,11
Toyota Aygo,303,2015,11
Lexus CT,248,2015,11
Peugeot '1 08,212,2015,11
Citroen C'1,203,2015,11
Fiat 500,74,2015,11
Mitsubishi Space Star,373,2015,11
Skoda Citigo,161,2015,11
Toyota Prius,971,2015,11
Citroen C4 Cactus,520,2015,11
Smart ForFour,7,2015,11
Peugeot 208,643,2015,11
Kia Picanto,607,2015,11
Citroen DS3,55,2015,11
Alfa Romeo Mito,10,2015,11
Volvo V40,1529,2015,11
Renault Clio,258,2015,11
Citroen CB,66,2015,11
Ford Fiesta,1275,2015,11
Peugeot2008,644,2015,11
Nissan Note,159,2015,11
Peugeot308,1716,2015,11
Audi A'1,395,2015,11
Lexus lS,123,2015,11
Volkswagen Polo,1557,2015,11
Ford Focus,1850,2015,11
Skoda Fabia,1067,2015,11
MINI Mini,436,2015,11
Mazda 2,398,2015,11
Opel Corsa,779,2015,11
Peugeot3008,499,2015,11
Nissan Pulsar,305,2015,11
Honda Jazz,201,2015,11
Suzuki Swift,550,2015,11
Kia Rio,383,2015,11
Nissan Micra,73,2015,11
Ford Courier,30,2015,11
Skoda Rapid,415,2015,11
Opel Astra,387,2015,11
Lexus GS,17,2015,11
Renault Kadjar,128,2015,11
Fiat Panda,48,2015,11
Hyundai i20,828,2015,11
Hyundai i30,208,2015,11
Hyundai i10,180,2015,11
Fiat 500L,44,2015,11
Ford Ka,29,2015,11
Peugeot Partner,18,2015,11
Volvo SGO,198,2015,11
Dacia Lodgy,1,2015,11
BMW 1-serie,647,2015,11
Honda Civic,556,2015,11
Toyota Verso-S,83,2015,11
Suzuki Alto,6,2015,11
Volkswagen Passat,3009,2015,11
Jaguar XE,57,2015,11
BMW 2-serie,1083,2015,11
Citroen Berlingo,52,2015,11
Tesla Model S,4039,2015,12
Nissan Leaf,3189,2015,12
BMW i3,2403,2015,12
Renault Zoe,1634,2015,12
PeugeotiOn,570,2015,12
Mitsubishi l-MiEV,490,2015,12
Citroen C-Zero,437,2015,12
Nissan NV200,292,2015,12
Kia Soul,1020,2015,12
Volkswagen upl,2039,2015,12
Volkswagen Golf,16388,2015,12
BMWi8,38,2015,12
AudiA3,2776,2015,12
Mitsubishi Outlander,3955,2015,12
Volvo V60,1895,2015,12
Toyota Auris,4890,2015,12
Toyota Aygo,309,2015,12
Lexus CT,251,2015,12
Peugeot 'l 08,225,2015,12
Citroen C1,214,2015,12
Fiat 500,78,2015,12
Skoda Citigo,171,2015,12
Toyota Prius,1045,2015,12
Citroen C4 Cactus,547,2015,12
Peugeot 208,697,2015,12
Kia Picanto,635,2015,12
Citroen DSB,65,2015,12
Alfa Romeo Mito,10,2015,12
Volvo V40,1797,2015,12
Renault Clio,260,2015,12
Citroen CB,75,2015,12
Ford Fiesta,1365,2015,12
Peugeot308,1847,2015,12
Peugeot2008,709,2015,12
AudiA'l,445,2015,12
Nissan Note,170,2015,12
Lexus IS,128,2015,12
Peugeot 508,460,2015,12
Ford Focus,2012,2015,12
Skoda Fabia,1139,2015,12
Opel Adam,53,2015,12
Citroen C4,524,2015,12
Opel Corsa,824,2015,12
Peugeot3008,520,2015,12
Toyota lQ,1,2015,12
Suzuki Swift,566,2015,12
Skoda Rapid,459,2015,12
Kia Rio,405,2015,12
Nissan Micra,79,2015,12
Opel Astra,442,2015,12
Peugeot5008,322,2015,12
Lexus GS,18,2015,12
Fiat Panda,50,2015,12
Ford Ka,29,2015,12
Peugeot Partner,22,2015,12
Hyundai i20,850,2015,12
Fiat500L,80,2015,12
BMW 1-serie,749,2015,12
Honda Civic,580,2015,12
Volvo 860,223,2015,12
Toyota Verso-S,83,2015,12
Jaguar XE.,69,2015,12
Volkswagen Passat,3207,2015,12
Suzuki Alto,7,2015,12
BMW2-serie,1247,2015,12
Citroen Berlingo,59,2015,12
Citroen DSS,43,2015,12
Nissan Leaf,309,2015,1
BMW i3,101,2015,1
Mitsubishi l-MiEV,98,2015,1
Renault Zoe,79,2015,1
Tesla Model S,71,2015,1
Peugeot iOn,60,2015,1
Nissan NV200,34,2015,1
Volkswagen upI,194,2015,1
Kia Soul,106,2015,1
Volkswagen Golf,1313,2015,1
BMW i8,6,2015,1
Mitsubishi Outlander,326,2015,1
Audi A3,119,2015,1
Toyota Yaris,328,2015,1
Volvo V60,62,2015,1
Toyota Aygo,41,2015,1
Lexus CT,17,2015,1
Citroen C1,34,2015,1
Fiat 500,7,2015,1
Toyota Auris,313,2015,1
Peugeot 1 08,17,2015,1
Mitsubishi Space Star,21,2015,1
Citroen DS3,8,2015,1
Skoda Citigo,16,2015,1
Toyota Prius,77,2015,1
Renault Clio,9,2015,1
Renault Megane,8,2015,1
Citroen c4 Cactus,73,2015,1
Kia Picanto,41,2015,1
Alfa Romeo Mito,2,2015,1
Citroen 03,6,2015,1
Ford Fiesta,92,2015,1
Volvo V40,41,2015,1
Opel Corsa,74,2015,1
Peugeot308,110,2015,1
Nissan Note,10,2015,1
Citroen C4,60,2015,1
Peugeot 2008,34,2015,1
Kia Rio,20,2015,1
Volkswagen Polo,77,2015,1
MINI Mini,39,2015,1
Lexus lS,10,2015,1
Peugeot 508,34,2015,1
Skoda Fabia,65,2015,1
Ford Focus,143,2015,1
Nissan Pulsar,36,2015,1
Porsche Cayenne,6,2015,1
Opel Adam,2,2015,1
Hyundai i20,217,2015,1
Suzuki Swift,108,2015,1
Hyundai i10,19,2015,1
Honda Jazz,7,2015,1
Fiat Panda,3,2015,1
Fiat 50 0L,3,2015,1
Opel Astra,36,2015,1
Peugeot5008,18,2015,1
Mazda 2,7,2015,1
Ford Ka,5,2015,1
Peugeot Partner,2,2015,1
Nissan Micra,1,2015,1
Lexus GS,1,2015,1
Peugeot3008,36,2015,1
Dacia Lodgy,1,2015,1
BMW 2-serie,90,2015,1
Mercedes-Benz B-klasse,67,2015,1
Skoda Rapid,16,2015,1
Toyota Verso-S,15,2015,1
Volvo 860,13,2015,1
Audi A1,11,2015,1
Volvo S80,1,2015,1
Honda Civic,33,2015,1
Citroen DSS,2,2015,1
Renault Captur,31,2015,1
Ford Courier,2,2015,1
Nissan Leaf,556,2015,2
Tesla ModelS,392,2015,2
BMW i3,227,2015,2
Renault Zoe,133,2015,2
Mitsubishi l-MiEV,130,2015,2
Peugeot iOn,114,2015,2
Hyundai Tucson,2,2015,2
Nissan NV200,56,2015,2
Volkswagen upl,388,2015,2
Kia Soul,158,2015,2
BMWi8,10,2015,2
AudiA3,326,2015,2
Toyota Yaris,666,2015,2
Mitsubishi Outlander,483,2015,2
Volvo V60,135,2015,2
Toyota Aygo,79,2015,2
Citroen C'l,58,2015,2
Lexus CT,44,2015,2
Toyota Auris,678,2015,2
Peugeot 1 08,37,2015,2
Fiat 500,13,2015,2
Smart ForTwo,3,2015,2
Mercedes-Benz B-klasse,153,2015,2
Mitsubishi Space Star,58,2015,2
Skoda Citigo,22,2015,2
Citroen DSB,14,2015,2
Kia Picanto,83,2015,2
Alfa Romeo Mito,3,2015,2
Peugeot 208,89,2015,2
Renault Megane,23,2015,2
Citroen C3,8,2015,2
Ford Fiesta,184,2015,2
Volvo V40,150,2015,2
Renault Clio,39,2015,2
Nissan Note,29,2015,2
Peugeot2008,77,2015,2
Citroen C4,82,2015,2
Lexus lS,27,2015,2
Volkswagen Polo,171,2015,2
Peugeot508,86,2015,2
Opel Corsa,120,2015,2
MINI Mini,72,2015,2
Kia Rio,37,2015,2
Skoda Fabia,120,2015,2
Nissan Pulsar,69,2015,2
Opel Adarn,8,2015,2
Ford Courier,4,2015,2
Toyota IQ,1,2015,2
Ford Focus,300,2015,2
Citroen DSS,5,2015,2
Hyundai i20,293,2015,2
Suzuki Swift,165,2015,2
Honda Civic,98,2015,2
Opel Astra,58,2015,2
Mazda2,20,2015,2
Lexus GS,3,2015,2
Fiat Panda,8,2015,2
Volvo 880,3,2015,2
Peugeot3008,57,2015,2
AudiA'l,43,2015,2
Ford Ka,8,2015,2
Fiat 500L,4,2015,2
BMW2-serie,155,2015,2
Skoda Rapid,45,2015,2
Peugeot5008,42,2015,2
Hyundai i10,35,2015,2
Suzuki Alto,4,2015,2
Honda Jazz,15,2015,2
Toyota Verso-S,35,2015,2
Volvo SSO,25,2015,2
Peugeot Partner,5,2015,2
Opel Meriva,10,2015,2
Tesla Model S,1532,2015,3
Nissan Leaf,1082,2015,3
Renault Zoe,361,2015,3
BMW i3,336,2015,3
Peugeot iOn,201,2015,3
Mitsubishi l-MiEV,156,2015,3
Citroen C-Zero,2,2015,3
Hyundai Tucson,2,2015,3
Nissan NV200,112,2015,3
Volkswagen upl,605,2015,3
Kia Soul,212,2015,3
Volkswagen Golf,3933,2015,3
BMW i8,16,2015,3
Audi A3,607,2015,3
Mercedes-Benz B-klasse,244,2015,3
Toyota Yaris,1045,2015,3
Volvo V60,307,2015,3
Toyota Auris,1164,2015,3
Toyota Aygo,119,2015,3
Citroen C1,90,2015,3
Peugeot 1 08,55,2015,3
Fiat 500,20,2015,3
Smart ForTwo,5,2015,3
Mitsubishi Space Star,89,2015,3
Mitsubishi Outlander,687,2015,3
Skoda Citigo,37,2015,3
Smart ForFour,1,2015,3
Toyota Prius,286,2015,3
Citroen C4 Cactus,152,2015,3
Kia Picanto,124,2015,3
Citroen DS3,23,2015,3
Alfa Romeo Mito,4,2015,3
Peugeot 208,165,2015,3
Volvo V40,357,2015,3
Ford Fiesta,309,2015,3
Nissan Note,50,2015,3
Citroen C3,12,2015,3
Renault Clio,53,2015,3
Renault Megane,35,2015,3
Peugeot2008,130,2015,3
Peugeot308,399,2015,3
Lexus IS,37,2015,3
Volkswagen Polo,310,2015,3
Peugeot508,140,2015,3
Skoda Fabia,202,2015,3
MINI Mini,109,2015,3
Nissan Pulsar,95,2015,3
Opel Corsa,179,2015,3
Citroen C4,152,2015,3
Ford Focus,480,2015,3
Kia Rio,100,2015,3
Honda Jazz,52,2015,3
Toyota IQ,1,2015,3
Honda Civic,231,2015,3
Ford Courier,15,2015,3
Opel Adam,11,2015,3
Nissan Micra,30,2015,3
Suzuki Swift,227,2015,3
Opel Astra,89,2015,3
Lexus GS,3,2015,3
Hyundai i20,399,2015,3
Peugeot3008,81,2015,3
Audi A1,67,2015,3
Fiat Panda,17,2015,3
Fiat 50 0L,9,2015,3
Skoda Rapid,89,2015,3
Peugeot5008,65,2015,3
Hyundai i10,63,2015,3
Ford Ka,13,2015,3
Citroen DSS,11,2015,3
Volvo 860,38,2015,3
Suzuki Alto,5,2015,3
Dacia Lodgy,1,2015,3
BMW2-serie,218,2015,3
Toyota Ve rso-S,48,2015,3
Tesla ModelS,1762,2015,4
Nissan Leaf,1249,2015,4
Renault Zoe,515,2015,4
BMW i3,438,2015,4
Peugeot iOn,262,2015,4
Mitsubishi l-MiEV,193,2015,4
Citroen C-Zero,95,2015,4
Hyundai Tucson,2,2015,4
Nissan NV200,128,2015,4
Volkswagen upI,815,2015,4
Kia Soul,268,2015,4
Volkswagen Golf,5528,2015,4
BMWi8,20,2015,4
Smart ForTwo,9,2015,4
Mercedes-Benz B-klasse,422,2015,4
Audi A3,934,2015,4
Toyota Yaris,1375,2015,4
Toyota Auris,1673,2015,4
Volvo V60,435,2015,4
Lexus CT,91,2015,4
Mitsubishi Outlander,967,2015,4
Citroen C1,114,2015,4
Peugeot '1 08,74,2015,4
Fiat 500,27,2015,4
Skoda Citigo,43,2015,4
Toyota Prius,358,2015,4
Citroen c4 Cactus,255,2015,4
Smart ForFour,3,2015,4
Citroen DS3,28,2015,4
Alfa Romeo Mito,5,2015,4
Kia Picanto,169,2015,4
Volvo V40,546,2015,4
Peugeot 208,232,2015,4
Ford Fiesta,401,2015,4
Citroen C3,17,2015,4
Peugeot308,580,2015,4
Peugeot 2008,205,2015,4
Renault Clio,69,2015,4
Renault Megane,43,2015,4
Lexus lS,49,2015,4
Peugeot508,165,2015,4
Volkswagen Polo,493,2015,4
Skoda Fabia,308,2015,4
MINI Mini,159,2015,4
Nissan Pulsar,146,2015,4
Ford Focus,673,2015,4
Opel Corsa,272,2015,4
Honda Jazz,69,2015,4
Mazda 2,66,2015,4
Opel Adam,15,2015,4
Kia Rio,138,2015,4
Audi A1,109,2015,4
Honda Civic,282,2015,4
Suzuki Swift,277,2015,4
Peugeot3008,144,2015,4
Lexus GS,9,2015,4
Hyundai i20,493,2015,4
Peugeot5008,96,2015,4
Hyundai i10,73,2015,4
Fiat Panda,23,2015,4
Fiat 500L,15,2015,4
Volvo SBO,55,2015,4
Ford Ka,16,2015,4
Citroen DSS,12,2015,4
Skoda Rapid,134,2015,4
Suzuki Alto,5,2015,4
Dacia Lodgy,1,2015,4
BMW2-serie,266,2015,4
Toyota Verso-S,58,2015,4
Tesla ModelS,2108,2015,5
Nissan Leaf,1425,2015,5
Renault Zoe,618,2015,5
BMW i3,567,2015,5
Peugeot iOn,299,2015,5
Mitsubishi l-MiEV,248,2015,5
Citroen C-Zero,141,2015,5
Hyundai Tucson,2,2015,5
Nissan NV200,150,2015,5
Volkswagen upl,945,2015,5
Smart Fo rTwo,35,2015,5
Kia Soul,335,2015,5
Volkswagen Golf,6851,2015,5
Mercedes-Benz B-klasse,629,2015,5
BMWi8,25,2015,5
AudiA3,1237,2015,5
Toyota Yaris,1746,2015,5
Mitsubishi Outlander,1366,2015,5
Toyota Auris,2025,2015,5
Toyota Aygo,165,2015,5
Volvo V60,589,2015,5
Lexus CT,101,2015,5
Citroen C1,121,2015,5
Peugeot 1 08,95,2015,5
Fiat 500,36,2015,5
Mitsubishi Space Star,161,2015,5
Skoda Citigo,58,2015,5
Toyota Prius,433,2015,5
Citroen c4 Cactus,304,2015,5
Smart ForFour,3,2015,5
Kia Picanto,249,2015,5
Citroen DSB,32,2015,5
Alfa Romeo Mito,5,2015,5
Volvo V40,757,2015,5
Peugeot208,285,2015,5
Nissan Note,82,2015,5
Citroen C3,19,2015,5
Peugeot 2008,272,2015,5
Renault Clio,80,2015,5
Peugeot308,776,2015,5
Lexus IS,61,2015,5
Renault Megane,51,2015,5
Peugeot508,201,2015,5
Volkswagen Polo,618,2015,5
Skoda Fabia,419,2015,5
Ford Focus,915,2015,5
Opel Corsa,381,2015,5
MINI Mini,205,2015,5
Nissan Pulsar,171,2015,5
Audi A1,137,2015,5
Honda Jazz,102,2015,5
Opel Adam,16,2015,5
Citroen C4,244,2015,5
Kia Rio,180,2015,5
Toyota IQ,1,2015,5
Opel Astra,149,2015,5
Nissan Micra,38,2015,5
Ford Courier,16,2015,5
Honda Civic,318,2015,5
Suzuki Swift,309,2015,5
Peugeot3008,188,2015,5
Lexus GS,10,2015,5
Peugeot5008,121,2015,5
Hyundai i10,81,2015,5
Volvo SGO,72,2015,5
Fiat Panda,29,2015,5
Hyundai i20,528,2015,5
Skoda Rapid,187,2015,5
Ford Ka,18,2015,5
Suzuki Alto,5,2015,5
Dacia Lodgy,1,2015,5
Fiat 500L,22,2015,5
BMWZ-serie,357,2015,5
Hyundai i30,109,2015,5
Toyota Verso-S,65,2015,5
Citroen DSS,14,2015,5
Nissan Qashqai,1169,2015,5
BMW 1-serie,238,2015,5
Peugeot Partner,9,2015,5
Tesla Model S,2674,2015,6
Renault Zoe,1049,2015,6
BMW i3,684,2015,6
Peugeot iOn,342,2015,6
Mitsubishi l-MiEV,291,2015,6
Hyundai Tucson,2,2015,6
Nissan NV200,167,2015,6
Smart Fo rTwo,51,2015,6
Kia Soul,465,2015,6
Mercedes-Benz B-klasse,839,2015,6
Volkswagen Golf,8477,2015,6
BMW i8,28,2015,6
AudiA3,1529,2015,6
Mitsubishi Outlander,1853,2015,6
Toyota Yaris,2117,2015,6
Toyota Auris,2361,2015,6
Volvo V60,784,2015,6
Toyota Aygo,191,2015,6
Lexus CT,121,2015,6
Citroen C'1,137,2015,6
Fiat 500,42,2015,6
Skoda Citigo,72,2015,6
Toyota Prius,519,2015,6
