car_name,count_CM_CY,pct_CM_CY,cum_YTD_CY,pct_YTD_CY,count_CM_LY,pct_CM_LY,cum_YTD_LY,pct_YTD_LY,chg_CM_YOY,chg_YTD_YOY,yearsel,monthsel,velgfordelt
5. Toyota Avensis,359,"4,0",2 114,"3,8",401,"4,5",1 942,"3,1","-10,5","8,9",2001.0,7,0
6. Ford Focus,259,"2,9",1 659,"3,0",413,"4,6",2 404,"3,9","-37,3","-31,0",2001.0,7,0
7. Toyota Corolla,216,"2,4",1 530,"2,8",248,"2,8",1 830,"3,0","-12,9","-16,4",2001.0,7,0
8. Opel Astra,285,"3,2",1 527,"2,8",279,"3,1",1 981,"3,2","2,2","-22,9",2001.0,7,0
9. Peugeot 406,193,"2,2",1 431,"2,6",234,"2,6",1 382,"2,2","-17,5","3,5",2001.0,7,0
10. Opel Zafira,179,"2,0",1 259,"2,3",165,"1,8",1 384,"2,2","8,5","-9,0",2001.0,7,0
11. Audi A4,200,"2,2",1 206,"2,2",158,"1,8",1 023,"1,7","26,6","17,9",2001.0,7,0
12. Peugeot 206,203,"2,3",1 105,"2,0",153,"1,7",1 203,"1,9","32,7","-8,1",2001.0,7,0
13. Toyota Rav4,196,"2,2",1 095,"2,0",11,"0,1",111,"0,2","1 681,8","886,5",2001.0,7,0
14. Volkswagen Polo,192,"2,2",1 078,"1,9",236,"2,6",1 794,"2,9","-18,6","-39,9",2001.0,7,0
15. Mercedes-Benz C-klasse,163,"1,8",1 013,"1,8",84,"0,9",654,"1,1","94,0","54,9",2001.0,7,0
16. Opel Corsa,116,"1,3",964,"1,7",91,"1,0",671,"1,1","27,5","43,7",2001.0,7,0
17. Skoda Octavia,167,"1,9",918,"1,7",158,"1,8",1 241,"2,0","5,7","-26,0",2001.0,7,0
18. Volvo V70,56,"0,6",911,"1,6",113,"1,3",1 015,"1,6","-50,4","-10,2",2001.0,7,0
19. BMW 3-serie,147,"1,7",868,"1,6",150,"1,7",1 120,"1,8","-2,0","-22,5",2001.0,7,0
20. Renault Megane,160,"1,8",865,"1,6",180,"2,0",1 423,"2,3","-11,1","-39,2",2001.0,7,0
TOTALT,8 724,100,54 271,100,8 891,100,55 414,100,"-1,9","-2,1",2002.0,7,0
1. Toyota Corolla,579,"6,6",3 292,"6,1",216,"2,4",1 530,"2,8","168,1","115,2",2002.0,7,0
2. Volkswagen Passat,348,"4,0",2 296,"4,2",540,"6,1",3 113,"5,6","-35,6","-26,2",2002.0,7,0
3. Volkswagen Golf,451,"5,2",2 281,"4,2",401,"4,5",2 306,"4,2","12,5","-1,1",2002.0,7,0
4. Ford Mondeo,329,"3,8",2 242,"4,1",385,"4,3",3 003,"5,4","-14,5","-25,3",2002.0,7,0
5. Peugeot 307,436,"5,0",2 137,"3,9",208,"2,3",432,"0,8","109,6","394,7",2002.0,7,0
6. Toyota Yaris,409,"4,7",2 057,"3,8",375,"4,2",2 471,"4,5","9,1","-16,8",2002.0,7,0
7. Toyota Avensis,305,"3,5",1 690,"3,1",359,"4,0",2 114,"3,8","-15,0","-20,1",2002.0,7,0
8. Volkswagen Polo,205,"2,3",1 606,"3,0",192,"2,2",1 078,"1,9","6,8","49,0",2002.0,7,0
9. Audi A4,236,"2,7",1 437,"2,6",200,"2,2",1 206,"2,2","18,0","19,2",2002.0,7,0
10. Toyota Rav4,208,"2,4",1 329,"2,4",196,"2,2",1 095,"2,0","6,1","21,4",2002.0,7,0
11. Ford Focus,154,"1,8",1 241,"2,3",259,"2,9",1 659,"3,0","-40,5","-25,2",2002.0,7,0
12. Opel Astra,168,"1,9",1 210,"2,2",285,"3,2",1 527,"2,8","-41,1","-20,8",2002.0,7,0
13. Peugeot 406,175,"2,0",1 062,"2,0",193,"2,2",1 431,"2,6","-9,3","-25,8",2002.0,7,0
14. Renault Laguna,193,"2,2",1 059,"2,0",229,"2,6",598,"1,1","-15,7","77,1",2002.0,7,0
15. Opel Zafira,158,"1,8",1 052,"1,9",179,"2,0",1 259,"2,3","-11,7","-16,4",2002.0,7,0
16. Nissan Primera,137,"1,6",1 027,"1,9",128,"1,4",752,"1,4","7,0","36,6",2002.0,7,0
17. Peugeot 206,113,"1,3",922,"1,7",203,"2,3",1 105,"2,0","-44,3","-16,6",2002.0,7,0
18. Nissan X-Trail,151,"1,7",874,"1,6",0,"0,0",0,"0,0",,,2002.0,7,0
19. Volvo V70,108,"1,2",869,"1,6",56,"0,6",911,"1,6","92,9","-4,6",2002.0,7,0
20. BMW 3-serie,129,"1,5",868,"1,6",147,"1,7",868,"1,6","-12,2","0,0",2002.0,7,0
TOTALT,8 692,100,52 065,100,8 724,100,54 271,100,"-0,4","-4,1",2003.0,7,0
1. Toyota Corolla,419,"4,8",2 704,"5,2",579,"6,6",3 292,"6,1","-27,6","-17,9",2003.0,7,0
2. Peugeot 307,355,"4,1",2 372,"4,6",436,"5,0",2 137,"3,9","-18,6","11,0",2003.0,7,0
3. Volkswagen Passat,342,"3,9",1 958,"3,8",348,"4,0",2 296,"4,2","-1,7","-14,7",2003.0,7,0
4. Toyota Avensis,541,"6,2",1 947,"3,7",305,"3,5",1 690,"3,1","77,4","15,2",2003.0,7,0
5. Toyota Yaris,281,"3,2",1 754,"3,4",409,"4,7",2 057,"3,8","-31,3","-14,7",2003.0,7,0
6. Ford Mondeo,210,"2,4",1 694,"3,3",329,"3,8",2 242,"4,1","-36,2","-24,4",2003.0,7,0
7. Toyota Rav4,221,"2,5",1 690,"3,2",208,"2,4",1 329,"2,4","6,3","27,2",2003.0,7,0
8. Mazda 6,238,"2,7",1 489,"2,9",53,"0,6",69,"0,1","349,1","2 058,0",2003.0,7,0
9. Volkswagen Golf,304,"3,5",1 488,"2,9",451,"5,2",2 281,"4,2","-32,6","-34,8",2003.0,7,0
10. Volkswagen Polo,219,"2,5",1 299,"2,5",205,"2,3",1 606,"3,0","6,8","-19,1",2003.0,7,0
11. Audi A4,213,"2,5",1 256,"2,4",236,"2,7",1 437,"2,6","-9,7","-12,6",2003.0,7,0
12. Renault Megane,148,"1,7",1 120,"2,2",87,"1,0",580,"1,1","70,1","93,1",2003.0,7,0
13. Ford Focus,127,"1,5",1 117,"2,1",154,"1,8",1 241,"2,3","-17,5","-10,0",2003.0,7,0
14. Peugeot 406,212,"2,4",1 044,"2,0",175,"2,0",1 062,"2,0","21,1","-1,7",2003.0,7,0
15. Peugeot 206,136,"1,6",990,"1,9",113,"1,3",922,"1,7","20,4","7,4",2003.0,7,0
16. Volvo V70,124,"1,4",982,"1,9",108,"1,2",869,"1,6","14,8","13,0",2003.0,7,0
17. Nissan X-Trail,156,"1,8",941,"1,8",151,"1,7",874,"1,6","3,3","7,7",2003.0,7,0
18. BMW 3-serie,163,"1,9",923,"1,8",129,"1,5",868,"1,6","26,4","6,3",2003.0,7,0
19. Volvo S40/V40,163,"1,9",886,"1,7",158,"1,8",813,"1,5","3,2","9,0",2003.0,7,0
20. Opel Zafira,122,"1,4",864,"1,7",158,"1,8",1 052,"1,9","-22,8","-17,9",2003.0,7,0
TOTALT,9 981,100,65 298,100,8 692,100,52 065,100,"14,8","25,4",2004.0,7,0
1. Toyota Avensis,592,"5,9",3 822,"5,9",541,"6,2",1 947,"3,7","9,4","96,3",2004.0,7,0
2. Volkswagen Golf,548,"5,5",3 031,"4,6",304,"3,5",1 488,"2,9","80,3","103,7",2004.0,7,0
3. Toyota Corolla,348,"3,5",2 910,"4,5",419,"4,8",2 704,"5,2","-16,9","7,6",2004.0,7,0
4. Peugeot 307,475,"4,8",2 830,"4,3",355,"4,1",2 372,"4,6","33,8","19,3",2004.0,7,0
5. Volkswagen Passat,332,"3,3",2 078,"3,2",342,"3,9",1 958,"3,8","-2,9","6,1",2004.0,7,0
6. Ford Mondeo,248,"2,5",1 982,"3,0",210,"2,4",1 694,"3,3","18,1","17,0",2004.0,7,0
7. Volkswagen Touran,369,"3,7",1 945,"3,0",64,"0,7",267,"0,5","476,6","628,5",2004.0,7,0
8. Toyota Yaris,322,"3,2",1 671,"2,6",281,"3,2",1 754,"3,4","14,6","-4,7",2004.0,7,0
9. Opel Vectra,284,"2,8",1 608,"2,5",63,"0,7",710,"1,4","350,8","126,5",2004.0,7,0
10. Ford Focus,168,"1,7",1 572,"2,4",127,"1,5",1 117,"2,1","32,3","40,7",2004.0,7,0
11. Volvo S40/V40,32,"0,3",1 497,"2,3",163,"1,9",886,"1,7","-80,4","69,0",2004.0,7,0
12. Toyota Rav4,218,"2,2",1 464,"2,2",221,"2,5",1 690,"3,2","-1,4","-13,4",2004.0,7,0
13. Audi A4,208,"2,1",1 408,"2,2",213,"2,5",1 256,"2,4","-2,3","12,1",2004.0,7,0
14. Mazda 6,168,"1,7",1 395,"2,1",238,"2,7",1 489,"2,9","-29,4","-6,3",2004.0,7,0
15. Volvo V70,166,"1,7",1 314,"2,0",124,"1,4",982,"1,9","33,9","33,8",2004.0,7,0
16. Volkswagen Polo,200,"2,0",1 239,"1,9",219,"2,5",1 299,"2,5","-8,7","-4,6",2004.0,7,0
17. Honda CR-V,167,"1,7",1 071,"1,6",114,"1,3",747,"1,4","46,5","43,4",2004.0,7,0
18. Nissan X-Trail,188,"1,9",1 055,"1,6",156,"1,8",941,"1,8","20,5","12,1",2004.0,7,0
19. Peugeot 206,203,"2,0",1 041,"1,6",136,"1,6",990,"1,9","49,3","5,2",2004.0,7,0
20. BMW 3-serie,154,"1,5",1 017,"1,6",163,"1,9",923,"1,8","-5,5","10,2",2004.0,7,0
TOTALT,9 690,100,64 565,100,9 981,100,65 298,100,"-2,9","-1,1",2005.0,7,0
1. Toyota Corolla,646,"6,7",3 863,"6,0",348,"3,5",2 910,"4,5","85,6","32,7",2005.0,7,0
2. Volkswagen Golf,499,"5,1",2 965,"4,6",548,"5,5",3 031,"4,6","-8,9","-2,2",2005.0,7,0
3. Toyota Avensis,448,"4,6",2 870,"4,4",592,"5,9",3 822,"5,9","-24,3","-24,9",2005.0,7,0
4. Ford Focus,366,"3,8",2 512,"3,9",168,"1,7",1 572,"2,4","117,9","59,8",2005.0,7,0
5. Volkswagen Passat,376,"3,9",2 048,"3,2",332,"3,3",2 078,"3,2","13,3","-1,4",2005.0,7,0
6. Opel Astra,284,"2,9",1 978,"3,1",169,"1,7",580,"0,9","68,0","241,0",2005.0,7,0
7. Peugeot 307,266,"2,7",1 939,"3,0",475,"4,8",2 830,"4,3","-44,0","-31,5",2005.0,7,0
8. Audi A4,185,"1,9",1 514,"2,3",208,"2,1",1 408,"2,2","-11,1","7,5",2005.0,7,0
9. Volkswagen Touran,242,"2,5",1 497,"2,3",369,"3,7",1 945,"3,0","-34,4","-23,0",2005.0,7,0
10. Toyota Yaris,234,"2,4",1 458,"2,3",322,"3,2",1 671,"2,6","-27,3","-12,7",2005.0,7,0
11. Opel Vectra,196,"2,0",1 452,"2,2",284,"2,8",1 608,"2,5","-31,0","-9,7",2005.0,7,0
12. Audi A3,178,"1,8",1 447,"2,2",86,"0,9",562,"0,9","107,0","157,5",2005.0,7,0
13. Toyota Rav4,201,"2,1",1 345,"2,1",218,"2,2",1 464,"2,2","-7,8","-8,1",2005.0,7,0
14. Ford Mondeo,164,"1,7",1 331,"2,1",248,"2,5",1 982,"3,0","-33,9","-32,8",2005.0,7,0
15. Skoda Octavia,220,"2,3",1 304,"2,0",152,"1,5",976,"1,5","44,7","33,6",2005.0,7,0
16. Renault Megane,158,"1,6",1 206,"1,9",116,"1,2",945,"1,4","36,2","27,6",2005.0,7,0
17. Volvo V70,161,"1,7",1 182,"1,8",166,"1,7",1 314,"2,0","-3,0","-10,0",2005.0,7,0
18. Volvo V50,201,"2,1",1 142,"1,8",77,"0,8",302,"0,5","161,0","278,1",2005.0,7,0
19. Mazda 6,184,"1,9",1 086,"1,7",168,"1,7",1 395,"2,1","9,5","-22,2",2005.0,7,0
20. Peugeot 407,168,"1,7",1 038,"1,6",76,"0,8",176,"0,3","121,1","489,8",2005.0,7,0
TOTALT,10 154,100,63 079,100,9 690,100,64 565,100,"4,8","-2,3",2006.0,7,0
1. Volkswagen Passat,486,"4,8",3 567,"5,7",376,"3,9",2 048,"3,2","29,3","74,2",2006.0,7,0
2. Toyota Corolla,474,"4,7",2 723,"4,3",646,"6,7",3 863,"6,0","-26,6","-29,5",2006.0,7,0
3. Toyota Avensis,368,"3,6",2 539,"4,0",448,"4,6",2 870,"4,4","-17,9","-11,5",2006.0,7,0
4. Volkswagen Golf,601,"5,9",2 508,"4,0",499,"5,1",2 965,"4,6","20,4","-15,4",2006.0,7,0
5. Peugeot 307,369,"3,6",2 237,"3,5",266,"2,7",1 939,"3,0","38,7","15,4",2006.0,7,0
6. Toyota Rav4,290,"2,9",2 209,"3,5",201,"2,1",1 345,"2,1","44,3","64,2",2006.0,7,0
7. Suzuki Vitara,283,"2,8",2 034,"3,2",95,"1,0",674,"1,0","197,9","201,8",2006.0,7,0
8. Ford Focus,274,"2,7",1 910,"3,0",366,"3,8",2 512,"3,9","-25,1","-24,0",2006.0,7,0
9. Toyota Yaris,285,"2,8",1 620,"2,6",234,"2,4",1 458,"2,3","21,8","11,1",2006.0,7,0
10. Skoda Octavia,251,"2,5",1 517,"2,4",220,"2,3",1 304,"2,0","14,1","16,3",2006.0,7,0
11. Volvo V70,176,"1,7",1 277,"2,0",161,"1,7",1 182,"1,8","9,3","8,0",2006.0,7,0
12. Audi A4,223,"2,2",1 228,"1,9",185,"1,9",1 514,"2,3","20,5","-18,9",2006.0,7,0
13. Volvo V50,189,"1,9",1 174,"1,9",201,"2,1",1 142,"1,8","-6,0","2,8",2006.0,7,0
14. Ford Mondeo,145,"1,4",1 165,"1,8",164,"1,7",1 331,"2,1","-11,6","-12,5",2006.0,7,0
15. Volkswagen Touran,192,"1,9",1 139,"1,8",242,"2,5",1 497,"2,3","-20,7","-23,9",2006.0,7,0
16. Opel Astra,197,"1,9",1 129,"1,8",284,"2,9",1 978,"3,1","-30,6","-42,9",2006.0,7,0
17. BMW 3-serie,203,"2,0",1 087,"1,7",100,"1,0",722,"1,1","103,0","50,6",2006.0,7,0
18. Mazda 6,140,"1,4",990,"1,6",184,"1,9",1 086,"1,7","-23,9","-8,8",2006.0,7,0
19. Honda CR-V,126,"1,2",979,"1,6",160,"1,7",1 022,"1,6","-21,3","-4,2",2006.0,7,0
20. Opel Vectra,170,"1,7",959,"1,5",196,"2,0",1 452,"2,2","-13,3","-34,0",2006.0,7,0
TOTALT,12 062,100,77 748,100,10 154,100,63 079,100,"18,8","23,3",2007.0,7,0
1. Volkswagen Passat,811,"6,7",4 692,"6,0",486,"4,8",3 567,"5,7","66,9","31,5",2007.0,7,0
2. Toyota Avensis,587,"4,9",3 550,"4,6",368,"3,6",2 539,"4,0","59,5","39,8",2007.0,7,0
3. Volkswagen Golf,447,"3,7",3 532,"4,5",601,"5,9",2 508,"4,0","-25,6","40,8",2007.0,7,0
4. Toyota Rav4,396,"3,3",2 785,"3,6",290,"2,9",2 209,"3,5","36,6","26,1",2007.0,7,0
5. Peugeot 307,331,"2,7",2 362,"3,0",369,"3,6",2 237,"3,5","-10,3","5,6",2007.0,7,0
6. Toyota Corolla,149,"1,2",2 262,"2,9",474,"4,7",2 723,"4,3","-68,6","-16,9",2007.0,7,0
7. Skoda Octavia,290,"2,4",2 227,"2,9",251,"2,5",1 517,"2,4","15,5","46,8",2007.0,7,0
8. Volvo V70,507,"4,2",2 099,"2,7",176,"1,7",1 277,"2,0","188,1","64,4",2007.0,7,0
9. Ford Focus,301,"2,5",2 018,"2,6",274,"2,7",1 910,"3,0","9,9","5,7",2007.0,7,0
10. Honda CR-V,233,"1,9",1 928,"2,5",126,"1,2",979,"1,6","84,9","96,9",2007.0,7,0
11. Toyota Yaris,229,"1,9",1 921,"2,5",285,"2,8",1 620,"2,6","-19,6","18,6",2007.0,7,0
12. Toyota Auris,420,"3,5",1 765,"2,3",0,"0,0",0,"0,0",,,2007.0,7,0
13. Audi A4,247,"2,0",1 549,"2,0",223,"2,2",1 228,"1,9","10,8","26,1",2007.0,7,0
14. Volkswagen Touran,218,"1,8",1 518,"2,0",192,"1,9",1 139,"1,8","13,5","33,3",2007.0,7,0
15. Peugeot 207,239,"2,0",1 488,"1,9",120,"1,2",293,"0,5","99,2","407,8",2007.0,7,0
16. Volkswagen Polo,214,"1,8",1 443,"1,9",179,"1,8",886,"1,4","19,6","62,9",2007.0,7,0
17. Opel Astra,205,"1,7",1 408,"1,8",197,"1,9",1 129,"1,8","4,1","24,7",2007.0,7,0
18. Ford Mondeo,472,"3,9",1 375,"1,8",145,"1,4",1 165,"1,8","225,5","18,0",2007.0,7,0
19. Volvo V50,312,"2,6",1 335,"1,7",189,"1,9",1 174,"1,9","65,1","13,7",2007.0,7,0
20. Audi A3,177,"1,5",1 297,"1,7",138,"1,4",758,"1,2","28,3","71,1",2007.0,7,0
TOTALT,9 605,100,71 170,100,12 062,100,77 748,100,"-20,4","-8,5",2008.0,7,0
1. Ford Mondeo,548,"5,7",3 223,"4,5",472,"3,9",1 375,"1,8","16,1","134,4",2008.0,7,0
2. Volkswagen Golf,437,"4,5",3 175,"4,5",447,"3,7",3 532,"4,5","-2,2","-10,1",2008.0,7,0
3. Volkswagen Passat,205,"2,1",2 667,"3,7",811,"6,7",4 692,"6,0","-74,7","-43,2",2008.0,7,0
4. Volvo V70,267,"2,8",2 418,"3,4",507,"4,2",2 099,"2,7","-47,3","15,2",2008.0,7,0
5. Toyota Auris,303,"3,2",2 269,"3,2",420,"3,5",1 765,"2,3","-27,9","28,6",2008.0,7,0
6. Toyota Avensis,346,"3,6",2 198,"3,1",587,"4,9",3 550,"4,6","-41,1","-38,1",2008.0,7,0
7. Mitsubishi Outlander,194,"2,0",1 972,"2,8",199,"1,6",1 119,"1,4","-2,5","76,2",2008.0,7,0
8. Nissan Qashqai,268,"2,8",1 927,"2,7",159,"1,3",974,"1,3","68,6","97,8",2008.0,7,0
9. Audi A4,384,"4,0",1 878,"2,6",247,"2,0",1 549,"2,0","55,5","21,2",2008.0,7,0
10. Ford Focus,210,"2,2",1 859,"2,6",301,"2,5",2 018,"2,6","-30,2","-7,9",2008.0,7,0
11. Skoda Octavia,167,"1,7",1 572,"2,2",290,"2,4",2 227,"2,9","-42,4","-29,4",2008.0,7,0
12. Volkswagen Tiguan,199,"2,1",1 508,"2,1",0,"0,0",0,"0,0",,,2008.0,7,0
13. Honda CR-V,145,"1,5",1 487,"2,1",233,"1,9",1 928,"2,5","-37,8","-22,9",2008.0,7,0
14. Toyota Rav4,181,"1,9",1 447,"2,0",396,"3,3",2 785,"3,6","-54,3","-48,0",2008.0,7,0
15. Toyota Yaris,164,"1,7",1 412,"2,0",229,"1,9",1 921,"2,5","-28,4","-26,5",2008.0,7,0
16. Mazda 6,228,"2,4",1 194,"1,7",93,"0,8",806,"1,0","145,2","48,1",2008.0,7,0
17. BMW 3-serie,140,"1,5",1 190,"1,7",173,"1,4",1 170,"1,5","-19,1","1,7",2008.0,7,0
18. Audi A3,120,"1,2",1 173,"1,6",177,"1,5",1 297,"1,7","-32,2","-9,6",2008.0,7,0
19. Peugeot 207,185,"1,9",1 166,"1,6",239,"2,0",1 488,"1,9","-22,6","-21,6",2008.0,7,0
20. Peugeot 308,220,"2,3",1 163,"1,6",0,"0,0",0,"0,0",,,2008.0,7,0
TOTALT,9 394,100,51 141,100,9 605,100,71 170,100,"-2,2","-28,1",2009.0,7,0
1. Volkswagen Golf,482,"5,1",2 845,"5,6",437,"4,5",3 175,"4,5","10,3","-10,4",2009.0,7,0
2. Toyota Avensis,443,"4,7",2 463,"4,8",346,"3,6",2 198,"3,1","28,0","12,1",2009.0,7,0
3. Ford Mondeo,339,"3,6",1 733,"3,4",548,"5,7",3 223,"4,5","-38,1","-46,2",2009.0,7,0
4. Volkswagen Passat,448,"4,8",1 657,"3,2",205,"2,1",2 667,"3,7","118,5","-37,9",2009.0,7,0
5. Skoda Octavia,195,"2,1",1 420,"2,8",167,"1,7",1 572,"2,2","16,8","-9,7",2009.0,7,0
6. Opel Insignia,236,"2,5",1 310,"2,6",0,"0,0",0,"0,0",,,2009.0,7,0
7. Nissan Qashqai,325,"3,5",1 309,"2,6",268,"2,8",1 927,"2,7","21,3","-32,1",2009.0,7,0
8. Toyota Auris,288,"3,1",1 228,"2,4",303,"3,2",2 269,"3,2","-5,0","-45,9",2009.0,7,0
9. Ford Focus,195,"2,1",1 168,"2,3",210,"2,2",1 859,"2,6","-7,1","-37,2",2009.0,7,0
10. Volvo V70,406,"4,3",1 151,"2,3",267,"2,8",2 418,"3,4","52,1","-52,4",2009.0,7,0
11. Volkswagen Tiguan,205,"2,2",1 124,"2,2",199,"2,1",1 508,"2,1","3,0","-25,5",2009.0,7,0
12. Audi A4,246,"2,6",1 118,"2,2",384,"4,0",1 878,"2,6","-35,9","-40,5",2009.0,7,0
13. Peugeot 308,138,"1,5",1 071,"2,1",220,"2,3",1 163,"1,6","-37,3","-7,9",2009.0,7,0
14. BMW 3-serie,169,"1,8",999,"2,0",140,"1,5",1 190,"1,7","20,7","-16,1",2009.0,7,0
15. Volvo V50,252,"2,7",938,"1,8",208,"2,2",1 074,"1,5","21,2","-12,7",2009.0,7,0
16. Honda CR-V,173,"1,8",929,"1,8",145,"1,5",1 487,"2,1","19,3","-37,5",2009.0,7,0
17. Mazda 6,89,"0,9",841,"1,6",228,"2,4",1 194,"1,7","-61,0","-29,6",2009.0,7,0
18. Toyota Yaris,113,"1,2",837,"1,6",164,"1,7",1 412,"2,0","-31,1","-40,7",2009.0,7,0
19. Volvo XC60,178,"1,9",811,"1,6",0,"0,0",0,"0,0",,,2009.0,7,0
20. Hyundai i30,165,"1,8",767,"1,5",77,"0,8",515,"0,7","114,3","48,9",2009.0,7,0
TOTALT,11 507,100,73 476,100,9 394,100,51 141,100,"22,5","43,7",2010.0,7,0
1. Volkswagen Golf,893,"7,8",4 823,"6,6",482,"5,1",2 845,"5,6","85,3","69,5",2010.0,7,0
2. Volvo V70,356,"3,1",2 435,"3,3",406,"4,3",1 151,"2,3","-12,3","111,6",2010.0,7,0
3. Nissan Qashqai,312,"2,7",2 420,"3,3",325,"3,5",1 309,"2,6","-4,0","84,9",2010.0,7,0
4. Toyota Avensis,416,"3,6",2 397,"3,3",443,"4,7",2 463,"4,8","-6,1","-2,7",2010.0,7,0
5. Volkswagen Passat,347,"3,0",2 252,"3,1",448,"4,8",1 657,"3,2","-22,5","35,9",2010.0,7,0
6. Ford Mondeo,310,"2,7",1 951,"2,7",339,"3,6",1 733,"3,4","-8,6","12,6",2010.0,7,0
7. Volkswagen Polo,310,"2,7",1 778,"2,4",3,"0,0",389,"0,8","10 233,3","357,1",2010.0,7,0
8. Volvo V50,299,"2,6",1 768,"2,4",252,"2,7",938,"1,8","18,7","88,5",2010.0,7,0
9. Skoda Octavia,282,"2,5",1 742,"2,4",195,"2,1",1 420,"2,8","44,6","22,7",2010.0,7,0
10. Peugeot 3008,201,"1,7",1 650,"2,2",114,"1,2",211,"0,4","76,3","682,0",2010.0,7,0
11. Toyota Prius,199,"1,7",1 621,"2,2",10,"0,1",391,"0,8","1 890,0","314,6",2010.0,7,0
12. Toyota Auris,306,"2,7",1 535,"2,1",288,"3,1",1 228,"2,4","6,3","25,0",2010.0,7,0
13. Audi A4,248,"2,2",1 488,"2,0",246,"2,6",1 118,"2,2","0,8","33,1",2010.0,7,0
14. Mitsubishi Outlander,199,"1,7",1 428,"1,9",88,"0,9",589,"1,2","126,1","142,4",2010.0,7,0
15. Ford Fiesta,196,"1,7",1 403,"1,9",128,"1,4",655,"1,3","53,1","114,2",2010.0,7,0
16. Ford Focus,202,"1,8",1 279,"1,7",195,"2,1",1 168,"2,3","3,6","9,5",2010.0,7,0
17. Volkswagen Tiguan,183,"1,6",1 206,"1,6",205,"2,2",1 124,"2,2","-10,7","7,3",2010.0,7,0
18. Opel Astra,134,"1,2",1 182,"1,6",93,"1,0",451,"0,9","44,1","162,1",2010.0,7,0
19. Volvo XC60,245,"2,1",1 131,"1,5",178,"1,9",811,"1,6","37,6","39,5",2010.0,7,0
20. Toyota Urban Cruiser,100,"0,9",1 125,"1,5",152,"1,6",290,"0,6","-34,2","287,9",2010.0,7,0
TOTALT,11 189,100,79 694,100,11 507,100,73 476,100,"-2,8","8,5",2011.0,7,0
1. Volkswagen Golf,636,"5,7",4 201,"5,3",893,"7,8",4 823,"6,6","-28,8","-12,9",2011.0,7,0
2. Mitsubishi ASX,477,"4,3",2 819,"3,5",30,"0,3",50,"0,1","1 490,0","5 538,0",2011.0,7,0
3. Volkswagen Passat,329,"2,9",2 688,"3,4",347,"3,0",2 252,"3,1","-5,2","19,4",2011.0,7,0
4. Toyota Avensis,410,"3,7",2 396,"3,0",416,"3,6",2 397,"3,3","-1,4","-0,0",2011.0,7,0
5. Volvo V70,384,"3,4",2 154,"2,7",356,"3,1",2 435,"3,3","7,9","-11,5",2011.0,7,0
6. Nissan Qashqai,305,"2,7",2 076,"2,6",312,"2,7",2 420,"3,3","-2,2","-14,2",2011.0,7,0
7. Ford Focus,352,"3,1",2 020,"2,5",202,"1,8",1 279,"1,7","74,3","57,9",2011.0,7,0
8. Toyota Auris,236,"2,1",1 920,"2,4",306,"2,7",1 535,"2,1","-22,9","25,1",2011.0,7,0
9. Ford Mondeo,208,"1,9",1 844,"2,3",310,"2,7",1 951,"2,7","-32,9","-5,5",2011.0,7,0
10. Volkswagen Polo,236,"2,1",1 762,"2,2",310,"2,7",1 778,"2,4","-23,9","-0,9",2011.0,7,0
11. Skoda Octavia,283,"2,5",1 751,"2,2",282,"2,5",1 742,"2,4","0,4","0,5",2011.0,7,0
12. Volvo V50,255,"2,3",1 460,"1,8",299,"2,6",1 768,"2,4","-14,7","-17,4",2011.0,7,0
13. Volvo V60,222,"2,0",1 264,"1,6",0,"0,0",0,"0,0",,,2011.0,7,0
14. Audi A4,192,"1,7",1 261,"1,6",248,"2,2",1 488,"2,0","-22,6","-15,3",2011.0,7,0
15. Opel Astra,176,"1,6",1 224,"1,5",134,"1,2",1 182,"1,6","31,3","3,6",2011.0,7,0
16. Peugeot 3008,145,"1,3",1 170,"1,5",201,"1,7",1 650,"2,2","-27,9","-29,1",2011.0,7,0
17. Peugeot 508,220,"2,0",1 141,"1,4",0,"0,0",0,"0,0",,,2011.0,7,0
18. Toyota Yaris,225,"2,0",1 084,"1,4",189,"1,6",1 088,"1,5","19,0","-0,4",2011.0,7,0
19. Volvo XC60,172,"1,5",1 066,"1,3",245,"2,1",1 131,"1,5","-29,8","-5,7",2011.0,7,0
20. Volkswagen Tiguan,115,"1,0",1 026,"1,3",183,"1,6",1 206,"1,6","-37,2","-14,9",2011.0,7,0
TOTALT,11 920,100,81 275,100,11 189,100,79 694,100,"6,5","2,0",2012.0,7,0
1. Volkswagen Golf,612,"5,1",3 687,"4,5",636,"5,7",4 201,"5,3","-3,8","-12,2",2012.0,7,0
2. Ford Focus,369,"3,1",2 657,"3,3",352,"3,1",2 020,"2,5","4,8","31,5",2012.0,7,0
3. Toyota Avensis,378,"3,2",2 547,"3,1",410,"3,7",2 396,"3,0","-7,8","6,3",2012.0,7,0
4. Volkswagen Passat,420,"3,5",2 468,"3,0",329,"2,9",2 688,"3,4","27,7","-8,2",2012.0,7,0
5. Volkswagen Tiguan,352,"3,0",2 417,"3,0",115,"1,0",1 026,"1,3","206,1","135,6",2012.0,7,0
6. Volvo V70,340,"2,9",2 300,"2,8",384,"3,4",2 154,"2,7","-11,5","6,8",2012.0,7,0
7. Toyota Yaris,212,"1,8",2 028,"2,5",225,"2,0",1 084,"1,4","-5,8","87,1",2012.0,7,0
8. Nissan Qashqai,275,"2,3",1 808,"2,2",305,"2,7",2 076,"2,6","-9,8","-12,9",2012.0,7,0
